"DATEOFDATA"	"SOURCESYSTEM"	"ACCOUNTID"	"COLLATERALID"	"SECURITYCODE"	"SECURITYVALUE"	"VALUATIONDATE"	"SECURITYCHARGESTATUS"	"VALUATIONEXPIRYDATE"	"CUSTOMERID"	"CARATVALUE"	"GOLDWEIGHTNETGMS"	"SECURITY_ID"	"CHARGE_TYPE_CODE"	"VALUATION_SOURCE"	"COLLATERAL_TYPE"
"2024-06-02"	"MIFIN"	"RB00025817"	""	""	16089.84	""	""	""	"AP00009234"	21	3.12	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025420"	""	""	55609.7	""	""	""	"AP00008911"	22	10.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026235"	""	""	11492	""	""	""	"AP00009579"	18	2.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025881"	""	""	178432.2	""	""	""	"AP00009285"	21	34.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026216"	""	""	55283.04	""	""	""	"AP00009565"	21	10.72	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025389"	""	""	44917.47	""	""	""	"AP00008885"	21	8.71	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025726"	""	""	131348.79	""	""	""	"AP00009160"	21	25.47	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025852"	""	""	16503.48	""	""	""	"AP00009262"	19	3.54	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025936"	""	""	66789.6	""	""	""	"AP00009337"	20	13.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025781"	""	""	16697.4	""	""	""	"AP00009204"	20	3.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026078"	""	""	15171.19	""	""	""	"AP00009451"	22	2.81	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025938"	""	""	43192	""	""	""	"AP00009339"	22	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025731"	""	""	176925.23	""	""	""	"AP00009165"	22	32.77	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025947"	""	""	71590.74	""	""	""	"AP00009347"	22	13.26	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026113"	""	""	110733.49	""	""	""	"AP00009479"	22	20.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025652"	""	""	63654.21	""	""	""	"AP00009099"	22	11.79	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025485"	""	""	41950.23	""	""	""	"AP00008959"	22	7.77	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026162"	""	""	115457.61	""	""	""	"AP00009521"	20	23.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026220"	""	""	66300	""	""	""	"AP00009569"	18	15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025811"	""	""	22135.9	""	""	""	"AP00009229"	22	4.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026411"	""	""	51290.5	""	""	""	"AP00009724"	22	9.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025763"	""	""	78555.45	""	""	""	"AP00009192"	22	14.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026367"	""	""	55015.81	""	""	""	"AP00009686"	22	10.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025985"	""	""	139510.16	""	""	""	"AP00009380"	22	25.84	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026342"	""	""	21811.96	""	""	""	"AP00009668"	22	4.04	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025253"	""	""	54259.95	""	""	""	"AP00008764"	22	10.05	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025927"	""	""	42424.2	""	""	""	"AP00009330"	19	9.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026249"	""	""	210561	""	""	""	"AP00009592"	22	39	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026392"	""	""	89969.52	""	""	""	"AP00009710"	20	18.32	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026289"	""	""	48766.23	""	""	""	"AP00009625"	20	9.93	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025231"	""	""	38872.8	""	""	""	"AP00008747"	22	7.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025271"	""	""	30939.3	""	""	""	"AP00008784"	20	6.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026100"	""	""	5402.1	""	""	""	"AP00009469"	20	1.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026290"	""	""	12849.62	""	""	""	"AP00009626"	22	2.38	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026417"	""	""	83630.51	""	""	""	"AP00009729"	22	15.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025624"	""	""	103552.56	""	""	""	"AP00009077"	21	20.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025997"	""	""	6055.4	""	""	""	"AP00009391"	18	1.37	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025518"	""	""	121477.5	""	""	""	"AP00008982"	22	22.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026104"	""	""	50750.6	""	""	""	"AP00009472"	22	9.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026403"	""	""	490172.85	""	""	""	"AP00009721"	21	95.05	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025694"	""	""	32133.4	""	""	""	"AP00009134"	18	7.27	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025959"	""	""	110823.93	""	""	""	"AP00009355"	21	21.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026111"	""	""	16992.06	""	""	""	"AP00009478"	20	3.46	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025385"	""	""	109545.71	""	""	""	"AP00008882"	22	20.29	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025645"	""	""	124755.12	""	""	""	"AP00009092"	19	26.76	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026371"	""	""	353580.51	""	""	""	"AP00009690"	22	65.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026200"	""	""	50043.09	""	""	""	"AP00009550"	20	10.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025808"	""	""	15117.2	""	""	""	"AP00009227"	22	2.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025637"	""	""	75586	""	""	""	"AP00009088"	22	14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025817"	""	""	116084.07	""	""	""	"AP00009234"	21	22.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025420"	""	""	77745.6	""	""	""	"AP00008911"	22	14.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026235"	""	""	22536.09	""	""	""	"AP00009579"	21	4.37	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025909"	""	""	41572.3	""	""	""	"AP00009313"	22	7.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026241"	""	""	46323.42	""	""	""	"AP00009584"	22	8.58	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025389"	""	""	23215.7	""	""	""	"AP00008885"	22	4.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025726"	""	""	238149.89	""	""	""	"AP00009160"	22	44.11	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025852"	""	""	55384.56	""	""	""	"AP00009262"	19	11.88	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025936"	""	""	119828.4	""	""	""	"AP00009337"	20	24.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025781"	""	""	14577.3	""	""	""	"AP00009204"	22	2.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026078"	""	""	22297.87	""	""	""	"AP00009451"	22	4.13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025945"	""	""	87247.84	""	""	""	"AP00009345"	22	16.16	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025732"	""	""	46431.4	""	""	""	"AP00009166"	22	8.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025947"	""	""	134111.16	""	""	""	"AP00009347"	22	24.84	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026141"	""	""	43731.9	""	""	""	"AP00009503"	22	8.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026105"	""	""	19152.9	""	""	""	"AP00009201"	20	3.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025527"	""	""	42112.2	""	""	""	"AP00008989"	22	7.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026179"	""	""	190060	""	""	""	"AP00009534"	18	43	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026220"	""	""	112953	""	""	""	"AP00009569"	20	23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025849"	""	""	43192	""	""	""	"AP00009260"	22	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026411"	""	""	65381.89	""	""	""	"AP00009724"	22	12.11	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026004"	""	""	5304	""	""	""	"AP00009394"	18	1.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026110"	""	""	120073.95	""	""	""	"AP00009477"	20	24.45	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025537"	""	""	9772.89	""	""	""	"AP00008996"	20	1.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025927"	""	""	39399.48	""	""	""	"AP00009330"	21	7.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026276"	""	""	110939.49	""	""	""	"AP00009616"	20	22.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026289"	""	""	26995	""	""	""	"AP00009625"	22	5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025248"	""	""	149174.37	""	""	""	"AP00008763"	22	27.63	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025271"	""	""	18356.6	""	""	""	"AP00008784"	22	3.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026100"	""	""	10804.2	""	""	""	"AP00009469"	20	2.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025039"	""	""	5506.98	""	""	""	"AP00008590"	22	1.02	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025367"	""	""	112267.89	""	""	""	"AP00008864"	21	21.77	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025065"	""	""	44199	""	""	""	"AP00008611"	20	9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025446"	""	""	193284.2	""	""	""	"AP00008840"	22	35.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025337"	""	""	52046.36	""	""	""	"AP00008839"	22	9.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025075"	""	""	27271.4	""	""	""	"AP00008618"	18	6.17	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024761"	""	""	19890	""	""	""	"AP00008295"	18	4.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025312"	""	""	41626.29	""	""	""	"AP00008819"	22	7.71	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025274"	""	""	80175.15	""	""	""	"AP00008786"	22	14.85	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025058"	""	""	57548.4	""	""	""	"AP00008606"	18	13.02	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024984"	""	""	30300.87	""	""	""	"AP00008546"	20	6.17	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025349"	""	""	17224.38	""	""	""	"AP00008849"	21	3.34	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025502"	""	""	14955.3	""	""	""	"AP00008972"	21	2.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025201"	""	""	173193.3	""	""	""	"AP00008723"	19	37.15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025155"	""	""	5701.8	""	""	""	"AP00008688"	18	1.29	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025361"	""	""	161310.96	""	""	""	"AP00008859"	21	31.28	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025266"	""	""	173063.64	""	""	""	"AP00008780"	20	35.24	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025542"	""	""	62034.51	""	""	""	"AP00009001"	22	11.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025864"	""	""	53450.1	""	""	""	"AP00009271"	22	9.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024862"	""	""	523703	""	""	""	"AP00008440"	22	97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025805"	""	""	36717.84	""	""	""	"AP00009224"	21	7.12	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024925"	""	""	89029.51	""	""	""	"AP00008493"	22	16.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025181"	""	""	137999.1	""	""	""	"AP00008708"	20	28.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025663"	""	""	80985	""	""	""	"AP00009109"	22	15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025291"	""	""	82064.8	""	""	""	"AP00008800"	22	15.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025286"	""	""	71698.72	""	""	""	"AP00008797"	22	13.28	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024832"	""	""	87463.8	""	""	""	"AP00008416"	22	16.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025396"	""	""	40330.53	""	""	""	"AP00008891"	22	7.47	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024845"	""	""	30942	""	""	""	"AP00008427"	21	6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024967"	""	""	15117.2	""	""	""	"AP00008529"	22	2.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025599"	""	""	21585.06	""	""	""	"AP00009054"	19	4.63	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026026"	""	""	33198.36	""	""	""	"AP00009354"	20	6.76	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025358"	""	""	16451.85	""	""	""	"AP00008856"	20	3.35	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025872"	""	""	51830.4	""	""	""	"AP00009278"	22	9.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025331"	""	""	54315.66	""	""	""	"AP00008835"	20	11.06	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024896"	""	""	23053.73	""	""	""	"AP00008468"	22	4.27	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024700"	""	""	63843	""	""	""	"AP00008313"	20	13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025324"	""	""	60955.74	""	""	""	"AP00008830"	21	11.82	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025377"	""	""	8018.64	""	""	""	"AP00008874"	19	1.72	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024849"	""	""	44608.05	""	""	""	"AP00008430"	21	8.65	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025241"	""	""	48815.34	""	""	""	"AP00008757"	20	9.94	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025101"	""	""	52601.4	""	""	""	"AP00008642"	21	10.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026330"	""	""	80985	""	""	""	"AP00008805"	22	15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025412"	""	""	48176.91	""	""	""	"AP00008904"	20	9.81	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025611"	""	""	39605.76	""	""	""	"AP00009065"	21	7.68	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026201"	""	""	35198.1	""	""	""	"AP00009551"	19	7.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025135"	""	""	97182	""	""	""	"AP00008606"	22	18	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024750"	""	""	76071.91	""	""	""	"AP00008347"	22	14.09	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025500"	""	""	107386.11	""	""	""	"AP00008970"	22	19.89	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026256"	""	""	122557.3	""	""	""	"AP00008844"	22	22.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025397"	""	""	25645.25	""	""	""	"AP00008892"	22	4.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024876"	""	""	111219.4	""	""	""	"AP00008450"	22	20.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025918"	""	""	42976.04	""	""	""	"AP00008477"	22	7.96	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026301"	""	""	41743.5	""	""	""	"AP00008285"	20	8.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025348"	""	""	16143.01	""	""	""	"AP00008848"	22	2.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025193"	""	""	75617.64	""	""	""	"AP00008720"	19	16.22	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025693"	""	""	149086.6	""	""	""	"AP00009133"	18	33.73	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024856"	""	""	501567.1	""	""	""	"AP00008437"	22	92.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025147"	""	""	58293.57	""	""	""	"AP00008589"	20	11.87	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025097"	""	""	70718.4	""	""	""	"AP00008637"	20	14.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025039"	""	""	15063.21	""	""	""	"AP00008590"	22	2.79	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025467"	""	""	50750.6	""	""	""	"AP00008943"	22	9.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025065"	""	""	56476.5	""	""	""	"AP00008611"	20	11.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025411"	""	""	62566.14	""	""	""	"AP00008903"	20	12.74	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025521"	""	""	82256.2	""	""	""	"AP00008985"	18	18.61	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025075"	""	""	27448.2	""	""	""	"AP00008618"	18	6.21	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024761"	""	""	20085.99	""	""	""	"AP00008295"	20	4.09	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025346"	""	""	146081	""	""	""	"AP00008846"	18	33.05	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025274"	""	""	148958.41	""	""	""	"AP00008786"	22	27.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025058"	""	""	25979.19	""	""	""	"AP00008606"	20	5.29	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024984"	""	""	26023.18	""	""	""	"AP00008546"	22	4.82	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025349"	""	""	33365.79	""	""	""	"AP00008849"	21	6.47	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025628"	""	""	66137.75	""	""	""	"AP00009080"	22	12.25	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025267"	""	""	81031.5	""	""	""	"AP00008781"	20	16.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025155"	""	""	8486.4	""	""	""	"AP00008688"	18	1.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025362"	""	""	48888.36	""	""	""	"AP00008860"	21	9.48	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025266"	""	""	78447.47	""	""	""	"AP00008780"	22	14.53	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025606"	""	""	35211.87	""	""	""	"AP00009061"	20	7.17	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025960"	""	""	91729.01	""	""	""	"AP00009356"	22	16.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024865"	""	""	48968.93	""	""	""	"AP00008441"	22	9.07	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025805"	""	""	74467.08	""	""	""	"AP00009224"	21	14.44	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025013"	""	""	64464.06	""	""	""	"AP00008567"	22	11.94	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025232"	""	""	194475.6	""	""	""	"AP00008748"	20	39.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025707"	""	""	136445.4	""	""	""	"AP00009143"	18	30.87	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025369"	""	""	48591	""	""	""	"AP00008866"	22	9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025286"	""	""	207321.6	""	""	""	"AP00008797"	22	38.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024832"	""	""	118238.1	""	""	""	"AP00008416"	22	21.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025728"	""	""	53828.03	""	""	""	"AP00009162"	22	9.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024845"	""	""	87669	""	""	""	"AP00008427"	21	17	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024967"	""	""	31314.2	""	""	""	"AP00008529"	22	5.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025599"	""	""	2701.05	""	""	""	"AP00009054"	20	0.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026026"	""	""	253753	""	""	""	"AP00009354"	22	47	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025358"	""	""	12634.65	""	""	""	"AP00008856"	21	2.45	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025872"	""	""	155221.25	""	""	""	"AP00009278"	22	28.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025334"	""	""	582282.15	""	""	""	"AP00008837"	22	107.85	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024896"	""	""	157866.76	""	""	""	"AP00008468"	22	29.24	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024753"	""	""	694905.29	""	""	""	"AP00008349"	22	128.71	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025324"	""	""	104092.72	""	""	""	"AP00008830"	22	19.28	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025377"	""	""	71258.61	""	""	""	"AP00008874"	20	14.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025023"	""	""	100724.61	""	""	""	"AP00008576"	20	20.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025394"	""	""	35359.2	""	""	""	"AP00008889"	20	7.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025189"	""	""	86101.6	""	""	""	"AP00008716"	18	19.48	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025398"	""	""	64788	""	""	""	"AP00008893"	22	12	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025496"	""	""	50156.71	""	""	""	"AP00008967"	22	9.29	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025662"	""	""	54691.87	""	""	""	"AP00009108"	22	10.13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026201"	""	""	21596	""	""	""	"AP00009551"	22	4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025135"	""	""	205162	""	""	""	"AP00008606"	22	38	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024750"	""	""	92538.86	""	""	""	"AP00008347"	22	17.14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025500"	""	""	151819.88	""	""	""	"AP00008970"	22	28.12	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025456"	""	""	73332.54	""	""	""	"AP00008936"	21	14.22	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025565"	""	""	36614.7	""	""	""	"AP00009022"	21	7.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024949"	""	""	74647.2	""	""	""	"AP00008514"	20	15.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024971"	""	""	9856.6	""	""	""	"AP00008533"	18	2.23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026301"	""	""	63843	""	""	""	"AP00008285"	20	13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025348"	""	""	26995	""	""	""	"AP00008848"	22	5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025328"	""	""	3928.8	""	""	""	"AP00008832"	20	0.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025693"	""	""	28434.69	""	""	""	"AP00009133"	20	5.79	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024856"	""	""	644640.6	""	""	""	"AP00008437"	22	119.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025049"	""	""	54151.97	""	""	""	"AP00008600"	22	10.03	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025097"	""	""	44487.76	""	""	""	"AP00008637"	22	8.24	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025039"	""	""	35147.49	""	""	""	"AP00008590"	22	6.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025571"	""	""	67487.5	""	""	""	"AP00009028"	22	12.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025065"	""	""	162063	""	""	""	"AP00008611"	20	33	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025531"	""	""	76120.5	""	""	""	"AP00008992"	20	15.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025521"	""	""	548322.44	""	""	""	"AP00008985"	22	101.56	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025322"	""	""	404102.16	""	""	""	"AP00008828"	19	86.68	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025332"	""	""	253724.4	""	""	""	"AP00008641"	21	49.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025506"	""	""	7317.39	""	""	""	"AP00008975"	20	1.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025345"	""	""	23000.22	""	""	""	"AP00008845"	21	4.46	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025058"	""	""	43192	""	""	""	"AP00008606"	22	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025123"	""	""	22621.81	""	""	""	"AP00008661"	22	4.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025349"	""	""	46413	""	""	""	"AP00008849"	21	9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025836"	""	""	120776.94	""	""	""	"AP00009250"	21	23.42	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025317"	""	""	192258.39	""	""	""	"AP00008824"	22	35.61	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025155"	""	""	13525.2	""	""	""	"AP00008688"	18	3.06	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025362"	""	""	31044.25	""	""	""	"AP00008860"	22	5.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025266"	""	""	87247.84	""	""	""	"AP00008780"	22	16.16	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025606"	""	""	100637.36	""	""	""	"AP00009061"	22	18.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025964"	""	""	61387.5	""	""	""	"AP00009360"	20	12.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025077"	""	""	262247.4	""	""	""	"AP00008620"	20	53.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025833"	""	""	79705.53	""	""	""	"AP00009247"	20	16.23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025013"	""	""	80823.03	""	""	""	"AP00008567"	22	14.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025232"	""	""	143505.42	""	""	""	"AP00008748"	22	26.58	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025714"	""	""	8972.6	""	""	""	"AP00009150"	18	2.03	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025607"	""	""	39288	""	""	""	"AP00009062"	20	8	""	""	""	""
